name,lat,lon,country,name_slug
Hestra,57.4431654,13.5956427,SE,hestra
Malmbäck,57.5777851,14.4597258,SE,malmback
Tyringe,56.1595791,13.5982659,SE,tyringe
Perstorp,56.1364456,13.3973631,SE,perstorp
Åstorp,56.1338858,12.9490952,SE,astorp
Kvidinge,56.1372931,13.0444635,SE,kvidinge
Klippan,56.1306866,13.1303747,SE,klippan
Smålandsstenar,57.1613655,13.4146258,SE,smalandsstenar
Reftele,57.176037,13.5930222,SE,reftele
Ödåkra,56.1056107,12.746041,SE,odakra
Nybro,56.7423174,15.9084794,SE,nybro
Gemla,56.870599,14.6451429,SE,gemla
Rydaholm,56.9855502,14.3126053,SE,rydaholm
Maria,56.0759194,12.7105152,SE,maria
Kattarp,56.1445095,12.7781376,SE,kattarp
Påarp,56.0293512,12.8174977,SE,paarp
Bjuv,56.0831811,12.9122776,SE,bjuv
Mörarp,56.0556765,12.8734486,SE,morarp
Vittsjö,56.3423447,13.6632854,SE,vittsjo
Markaryd,56.4591858,13.5938162,SE,markaryd
Vallåkra,55.963795,12.861848,SE,vallakra
Gantofta,55.990426,12.8056142,SE,gantofta
Svedala,55.5068213,13.2328901,SE,svedala
Eslöv,55.8377321,13.3051287,SE,eslov
Burlöv,55.640545,13.0794128,SE,burlov
Skurup,55.4801987,13.4980318,SE,skurup
Rydsgård,55.4742703,13.5877302,SE,rydsgard
Köpingebro,55.4562091,13.9333087,SE,kopingebro
Tomelilla,55.5464401,13.9493617,SE,tomelilla
Simrishamn,55.5541501,14.3528649,SE,simrishamn
Gärsnäs,55.5465007,14.1813479,SE,garsnas
Vinslöv,56.1048359,13.9169151,SE,vinslov
Sösdala,56.0364321,13.6806661,SE,sosdala
Tjörnarp,56.0004223,13.629967,SE,tjornarp
Stehag,55.9002719,13.3930474,SE,stehag
Kristianstad C,56.0317161,14.1513026,SE,kristianstad-c
Fritsla,57.5578142,12.7897135,SE,fritsla
Ytterby,57.8623394,11.9176152,SE,ytterby
Torup,56.9576624,13.0796372,SE,torup
Klostergården,55.6953605,13.1727051,SE,klostergarden
Hjärup,55.6732634,13.1350489,SE,hjarup
Åkarp,55.6551397,13.1045517,SE,akarp
Karlshamn,56.1768457,14.8675877,SE,karlshamn
Sölvesborg,56.0498463,14.5835995,SE,solvesborg
Oskarström,56.8064792,12.9719126,SE,oskarstrom
Forserum,57.6975768,14.4753173,SE,forserum
Emmaboda,56.6297834,15.534735,SE,emmaboda
Jenny,57.7617088,16.5795393,SE,jenny
Hyllie,55.5627474,12.9758659,SE,hyllie
Viskafors,57.6292458,12.8451143,SE,viskafors
Höör,55.9369184,13.5415967,SE,hoor
Trelleborg C,55.3717134,13.1593929,SE,trelleborg-c
Trebišov,48.6326185,21.711088,SK,trebisov
Kostoľany nad Hornádom,48.7955652,21.2461392,SK,kostolany-nad-hornadom
Radvaň,48.7165187,19.1407762,SK,radvan
Tisovec,48.6907657,19.9356709,SK,tisovec
Pohronská Polhora,48.7583518,19.7936492,SK,pohronska-polhora
Michalová,48.7655164,19.7770377,SK,michalova
Sliač kúpele,48.6143659,19.149548,SK,sliac-kupele
Vlkanová,48.6694282,19.1494044,SK,vlkanova
Slovenská Ľupča,48.7629445,19.2765132,SK,slovenska-lupca
Medzibrod,48.7912796,19.3572754,SK,medzibrod
Dubová,48.8137106,19.4395434,SK,dubova
Polomka,48.8464144,19.854664,SK,polomka
Heľpa,48.8563167,19.9593545,SK,helpa
Červená Skala,48.8231853,20.1315193,SK,cervena-skala
Dobšinská Ľadová Jaskyňa,48.8762976,20.2964076,SK,dobsinska-ladova-jaskyna
Hnilec,48.8303815,20.5009515,SK,hnilec
Доманинці,48.6373104,22.3363204,UA,
Snina,48.9837806,22.1732016,SK,snina
Margecany,48.8951496,21.0117868,SK,margecany
Kysak,48.8524023,21.2239371,SK,kysak
Nižný Hrabovec,48.8570393,21.7518607,SK,nizny-hrabovec
Stakčín,48.9961821,22.2179798,SK,stakcin
Čaňa,48.6096892,21.3096114,SK,cana
Kostiviarska,48.7574165,19.1450677,SK,kostiviarska
Čierne nad Topľou,48.9897807,21.5694307,SK,cierne-nad-toplou
Prešov,48.9831761,21.2489842,SK,presov
Rožňava,48.6352218,20.514134,SK,roznava
Kremnické Bane,48.7428962,18.9027705,SK,kremnicke-bane
Slanec,48.6445556,21.488091,SK,slanec
Nižná Myšľa,48.6298505,21.3714851,SK,nizna-mysla
Ruskov,48.672272,21.4277648,SK,ruskov
Krompachy,48.9216397,20.8860124,SK,krompachy
Kremnica,48.6975055,18.9241007,SK,kremnica
Ličartovce,48.8751455,21.240887,SK,licartovce
Humenné,48.9300234,21.9008924,SK,humenne
Podbrezová,48.8102638,19.5231712,SK,podbrezova
Nálepkovo,48.838363,20.6301322,SK,nalepkovo
Švedlár,48.8055052,20.7232229,SK,svedlar
Mníšek nad Hnilcom,48.8116267,20.814975,SK,mnisek-nad-hnilcom
Prakovce,48.8201491,20.8858064,SK,prakovce
Gelnica,48.8583844,20.9474851,SK,gelnica
Mlynky,48.8544812,20.4072888,SK,mlynky
Gašparovo,48.8269157,19.7457045,SK,gasparovo
Čremošné,48.8399422,18.9510642,SK,cremosne
Uľanka,48.8015827,19.0995754,SK,ulanka
Harmanec jaskyňa,48.8227434,19.0341282,SK,harmanec-jaskyna
Čierny Balog,48.7462318,19.6571059,SK,cierny-balog
Vydrovo - Koliba,48.7338184,19.644165,SK,vydrovo-koliba
Hronec zlievareň,48.7988723,19.5790894,SK,hronec-zlievaren
Chvatimech ČHZ,48.8044345,19.5588036,SK,chvatimech-chz
Великий Березний,48.8982566,22.457896,UA,
Čermeľ,48.7498615,21.2281075,SK,cermel
Vpred,48.7517927,21.2035169,SK,vpred
Alpinka,48.7598432,21.1834042,SK,alpinka
Spišské Podhradie,48.9957985,20.7560635,SK,spisske-podhradie
Spišské Vlachy,48.9354963,20.8038032,SK,spisske-vlachy
Krásna nad Hornádom,48.6702996,21.2953602,SK,krasna-nad-hornadom
Haniska pri Košiciach,48.6314707,21.2486134,SK,haniska-pri-kosiciach
Telgárt,48.8398686,20.1865352,SK,telgart
Ochtiná,48.6858343,20.3302742,SK,ochtina
Drienovská Nová Ves,48.9114818,21.2452436,SK,drienovska-nova-ves
Moldava nad Bodvou,48.6008169,21.0031455,SK,moldava-nad-bodvou
Malá Lodina,48.8739235,21.1340207,SK,mala-lodina
Brezno-Halny,48.817717,19.6652076,SK,brezno-halny
Bartošova Lehôtka,48.6373134,18.9119232,SK,bartosova-lehotka
Zbojská,48.7466267,19.8409898,SK,zbojska
Vranov nad Topľou,48.8900674,21.6740199,SK,vranov-nad-toplou
Kamenica nad Cirochou,48.9340274,21.9912538,SK,kamenica-nad-cirochou
Dlhé nad Cirochou,48.9549012,22.0551829,SK,dlhe-nad-cirochou
Markušovce,48.9102128,20.6345428,SK,markusovce
Počkaj,48.6939867,20.9387007,SK,pockaj
Medzev,48.6981274,20.9039199,SK,medzev
Kunova Teplica,48.6083763,20.3847198,SK,kunova-teplica
Slavošovce,48.7192938,20.2698752,SK,slavosovce
Udavské,48.9655174,21.9470944,SK,udavske
Strážske,48.8675378,21.8248364,SK,strazske
Barca,48.6792613,21.2763381,SK,barca
Slančík ŠRT,48.6666773,21.4755011,SK,slancik-srt
Budkovce ŠRT,48.6282904,21.9286235,SK,budkovce-srt
Budkovce,48.6320158,21.9238577,SK,budkovce
Hatalov,48.6517848,21.8700453,SK,hatalov
Trebišov ŠRT,48.643538,21.7411311,SK,trebisov-srt
Bánovce nad Ondavou,48.6792981,21.8347849,SK,banovce-nad-ondavou
Hrinište,48.6522876,21.7758249,SK,hriniste
Petrovce nad Laborcom,48.7978546,21.86012,SK,petrovce-nad-laborcom
Čeľovce,48.6133181,21.6285948,SK,celovce
Hrhov,48.6067937,20.7692012,SK,hrhov
Lipovník,48.6322751,20.6028865,SK,lipovnik
Betliar,48.6999784,20.4996412,SK,betliar
Dobšiná,48.8133564,20.3842114,SK,dobsina
Nižná Slaná,48.7363551,20.4185624,SK,nizna-slana
Vlachovo,48.7948069,20.3912533,SK,vlachovo
Štítnik,48.668722,20.3628051,SK,stitnik
Sečovce,48.7041238,21.666049,SK,secovce
Soľ,48.9319739,21.6005105,SK,sol
Jelšava,48.6232102,20.2424407,SK,jelsava
Muráň,48.7403658,20.052008,SK,muran
Lubeník,48.6527643,20.1950323,SK,lubenik
Дубриничі,48.8096332,22.4875356,UA,
Сіль,48.9509948,22.5380004,UA,
Vydrník,48.9947418,20.4076383,SK,vydrnik
Spišská Nová Ves,48.9504283,20.560538,SK,spisska-nova-ves
Кам'яниця,48.6922472,22.4142504,UA,'
Moldava nad Bodvou mesto,48.608116,21.0031676,SK,moldava-nad-bodvou-mesto
Revúca,48.677424,20.1147262,SK,revuca
Košice,48.7220196,21.2692121,SK,kosice
Michalovce,48.7507346,21.8985414,SK,michalovce
Banská Bystrica,48.734955,19.1638759,SK,banska-bystrica
Парк,48.6192069,22.3108082,UA,
Молодіжна,48.6212181,22.3006421,UA,
"Valaská, Obec",48.8052676,19.5690626,SK,"valaska,-obec"
Brezno,48.8015539,19.6288877,SK,brezno
Hronec,48.8004225,19.5751023,SK,hronec
Ужгород,48.6094923,22.3011219,UA,
Swindon,51.5657001,-1.7852844,UK,swindon
Royston,52.0532089,-0.0269749,UK,royston
Canley,52.3993806,-1.5475333,UK,canley
Rhyl,53.3181979,-3.4887917,UK,rhyl
Sandal and Agbrigg,53.6628109,-1.480623,UK,sandal-and-agbrigg
Wellingborough,52.3037832,-0.6762814,UK,wellingborough
Ulleskelf,53.853331,-1.2143782,UK,ulleskelf
Adwick,53.5719324,-1.1798897,UK,adwick
Elsecar,53.4986826,-1.427499,UK,elsecar
Dodworth,53.5442059,-1.5320346,UK,dodworth
Erdington,52.5283826,-1.8394444,UK,erdington
Chester Road,52.5359496,-1.8324115,UK,chester-road
Sutton Coldfield,52.564801,-1.8251772,UK,sutton-coldfield
Gravelly Hill,52.5153884,-1.8527437,UK,gravelly-hill
Ardwick,53.4711613,-2.2132093,UK,ardwick
Shepherd's Bush Market,51.50607,-0.2263134,UK,shepherd's-bush-market
Maidenhead,51.5183532,-0.722846,UK,maidenhead
West Drayton,51.5097364,-0.4718293,UK,west-drayton
Finchley Central,51.6008355,-0.192318,UK,finchley-central
Butlers Lane,52.5926207,-1.8383926,UK,butlers-lane
Kettering,52.3934872,-0.7320452,UK,kettering
Lydney,51.7142815,-2.5304821,UK,lydney
Culham,51.6538921,-1.2365761,UK,culham
Appleford,51.6394882,-1.2424741,UK,appleford
Llandudno Junction,53.2838623,-3.8086287,UK,llandudno-junction
Flint,53.2496833,-3.1324867,UK,flint
Shotton,53.2136891,-3.0371817,UK,shotton
Acton Bridge,53.2662973,-2.602769,UK,acton-bridge
Carlisle,54.8902575,-2.9330473,UK,carlisle
Carluke,55.7311168,-3.8489342,UK,carluke
Newton,55.8188409,-4.1335767,UK,newton
Combe,51.8326251,-1.3939977,UK,combe
Shipton,51.8659832,-1.5926475,UK,shipton
Finstock,51.8528179,-1.4696045,UK,finstock
Pickering,54.2472695,-0.7784454,UK,pickering
Levisham,54.3082776,-0.7443884,UK,levisham
Newton Dale Halt,54.3424692,-0.7175713,UK,newton-dale-halt
Goathland,54.4005905,-0.7120943,UK,goathland
Settle,54.0669551,-2.2808342,UK,settle
Water Orton,52.5185309,-1.743655,UK,water-orton
Mill Hill Broadway,51.6126689,-0.2488001,UK,mill-hill-broadway
Ellesmere Port,53.2821114,-2.8960456,UK,ellesmere-port
Islip,51.826163,-1.2376466,UK,islip
Bicester Village,51.8924126,-1.1493759,UK,bicester-village
Ascott-under-Wychwood,51.8674576,-1.5639687,UK,ascott-under-wychwood
Cheltenham Racecourse,51.9244805,-2.0675337,UK,cheltenham-racecourse
Helsby,53.2752889,-2.7711482,UK,helsby
Patchway,51.5258271,-2.5623447,UK,patchway
Yate,51.5413993,-2.4321734,UK,yate
Bicester North,51.9032906,-1.149781,UK,bicester-north
Cyprus,51.5084776,0.0639692,UK,cyprus
Caldicot,51.5845063,-2.7597685,UK,caldicot
Stamford,52.647832,-0.4800873,UK,stamford
Mansion House,51.5118924,-0.0952228,UK,mansion-house
Narborough,52.571375,-1.2028089,UK,narborough
Oxenhope,53.8149232,-1.9524846,UK,oxenhope
Northolt Park,51.5575208,-0.3592754,UK,northolt-park
North Harrow,51.5851618,-0.3631762,UK,north-harrow
Milford Haven,51.7157699,-5.0414474,UK,milford-haven
Johnston,51.7562757,-4.9967193,UK,johnston
Haverfordwest,51.8026795,-4.960232,UK,haverfordwest
Fishguard Harbour,52.0106917,-4.986173,UK,fishguard-harbour
Styal,53.3482461,-2.2402077,UK,styal
Chirk,52.9332472,-3.06615,UK,chirk
Ruabon,52.98724,-3.0433414,UK,ruabon
Bourne End,51.5769144,-0.710798,UK,bourne-end
Clarbeston Road,51.851741,-4.8821559,UK,clarbeston-road
Harrow & Wealdstone,51.5922178,-0.3348748,UK,harrow-&-wealdstone
Kings Langley,51.7064134,-0.4378216,UK,kings-langley
Clunderwen,51.8401054,-4.7310195,UK,clunderwen
Whitland,51.818025,-4.6149893,UK,whitland
Skegness,53.1431867,0.3345214,UK,skegness
Havenhouse,53.1146157,0.2729912,UK,havenhouse
Wainfleet,53.105157,0.2345795,UK,wainfleet
Boston,52.978108,-0.0313195,UK,boston
Kilgetty,51.7323317,-4.7145215,UK,kilgetty
Tenby,51.6729708,-4.7067395,UK,tenby
Penally,51.6589419,-4.7219994,UK,penally
Manorbier,51.6602508,-4.7927577,UK,manorbier
Lamphey,51.6671229,-4.8728813,UK,lamphey
Pembroke,51.673007,-4.9064413,UK,pembroke
Wallyford,55.9404591,-3.0147883,UK,wallyford
Longniddry,55.9762365,-2.8886468,UK,longniddry
Drem,56.0051337,-2.7853021,UK,drem
Dunbar,55.9982113,-2.5136844,UK,dunbar
North Ealing,51.5174885,-0.2887523,UK,north-ealing
St Albans Abbey,51.7446585,-0.342528,UK,st-albans-abbey
Park Street,51.7256643,-0.3400687,UK,park-street
Bricket Wood,51.7055662,-0.3591176,UK,bricket-wood
Garston,51.6865229,-0.3818122,UK,garston
Watford North,51.6750417,-0.3902879,UK,watford-north
How Wood,51.7176358,-0.3446753,UK,how-wood
Carmarthen,51.8533058,-4.3057649,UK,carmarthen
Alnmouth,55.392793,-1.6367716,UK,alnmouth
Berwick-upon-Tweed,55.7745555,-2.0105423,UK,berwick-upon-tweed
Chathill,55.5367261,-1.7066521,UK,chathill
Loughborough Central,52.7690651,-1.1959184,UK,loughborough-central
Pembrey and Burry Port,51.6840593,-4.2489624,UK,pembrey-and-burry-port
Kidwelly,51.7343994,-4.3176545,UK,kidwelly
Llanelli,51.6737797,-4.1610727,UK,llanelli
Ferryside,51.7682462,-4.3695963,UK,ferryside
Port Talbot Parkway,51.5924394,-3.7817162,UK,port-talbot-parkway
Briton Ferry,51.6381644,-3.8199507,UK,briton-ferry
Bridgend,51.5071098,-3.5752586,UK,bridgend
Pyle,51.5253321,-3.6976297,UK,pyle
Llanharan,51.5376296,-3.4416549,UK,llanharan
Pontyclun,51.5238395,-3.3920553,UK,pontyclun
Aberystwyth,52.4138938,-4.0815468,UK,aberystwyth
Borth,52.4909831,-4.0496662,UK,borth
Dovey Junction,52.564764,-3.9237919,UK,dovey-junction
Machynlleth,52.5951801,-3.8548131,UK,machynlleth
Caersws,52.5161395,-3.4325953,UK,caersws
Newtown,52.5122378,-3.3114829,UK,newtown
Welshpool,52.6580323,-3.1394424,UK,welshpool
Dullingham,52.2015139,0.3658792,UK,dullingham
MetroCentre,54.9588888,-1.664932,UK,metrocentre
Armathwaite,54.809435,-2.7720801,UK,armathwaite
Lazonby and Kirkoswald,54.7508153,-2.7036908,UK,lazonby-and-kirkoswald
Langwathby,54.6943632,-2.6635574,UK,langwathby
Garsdale,54.3214617,-2.3263682,UK,garsdale
Dent,54.2825661,-2.3636343,UK,dent
Ribblehead,54.2056394,-2.3607303,UK,ribblehead
Horton-in-Ribblesdale,54.149217,-2.3020982,UK,horton-in-ribblesdale
Baldock,51.9929714,-0.1875624,UK,baldock
Hatton,52.2952126,-1.6729068,UK,hatton
Lapworth,52.3418029,-1.7258138,UK,lapworth
Dorridge,52.371854,-1.7528556,UK,dorridge
Widney Manor,52.3960285,-1.7742431,UK,widney-manor
Solihull,52.4146286,-1.7888672,UK,solihull
Bordesley,52.4722127,-1.877661,UK,bordesley
Birmingham Snow Hill,52.4837984,-1.8996588,UK,birmingham-snow-hill
Rugby,52.3790353,-1.2502743,UK,rugby
Watford High Street,51.6522296,-0.3924982,UK,watford-high-street
Fenny Stratford,51.9999805,-0.7179834,UK,fenny-stratford
Staveley,54.3756184,-2.8190719,UK,staveley
Monks Risborough,51.7358193,-0.8293176,UK,monks-risborough
Haddenham and Thame Parkway,51.7709259,-0.9420743,UK,haddenham-and-thame-parkway
Saunderton,51.6758974,-0.8253668,UK,saunderton
Gerrards Cross,51.5887853,-0.5549256,UK,gerrards-cross
Denham Golf Club,51.5806166,-0.5181943,UK,denham-golf-club
Denham,51.5787242,-0.4975242,UK,denham
Ruislip Gardens,51.5606573,-0.4104614,UK,ruislip-gardens
Tipton,52.530527,-2.0657314,UK,tipton
Wendover,51.7618168,-0.7476905,UK,wendover
Great Missenden,51.7033896,-0.7092458,UK,great-missenden
Smethwick Rolfe Street,52.4962726,-1.9693703,UK,smethwick-rolfe-street
South Kenton,51.5703076,-0.3085107,UK,south-kenton
North Wembley,51.5624017,-0.3038698,UK,north-wembley
Lichfield City,52.6802201,-1.8251247,UK,lichfield-city
Rugeley Town,52.7546597,-1.9369103,UK,rugeley-town
Talsarnau,52.9044005,-4.068266,UK,talsarnau
Pensarn,52.830309,-4.1111125,UK,pensarn
Dyffryn Ardudwy,52.7883162,-4.1046518,UK,dyffryn-ardudwy
Morfa Mawddach,52.7077447,-4.0316284,UK,morfa-mawddach
Fairbourne,52.6959804,-4.0490344,UK,fairbourne
Llwyngwril,52.6668265,-4.0877711,UK,llwyngwril
Aberdyfi,52.5443486,-4.0563163,UK,aberdyfi
Penhelyg,52.5456566,-4.0352142,UK,penhelyg
Alsager,53.0930252,-2.2988432,UK,alsager
Barnt Green,52.3609702,-1.9924997,UK,barnt-green
Droitwich Spa,52.2683805,-2.1583391,UK,droitwich-spa
Penkridge,52.7236965,-2.1193938,UK,penkridge
Bescot Stadium,52.5630317,-1.9910802,UK,bescot-stadium
Tame Bridge Parkway,52.5522851,-1.976025,UK,tame-bridge-parkway
Perry Barr,52.516406,-1.9023511,UK,perry-barr
Arlesey,52.0258212,-0.266464,UK,arlesey
Malvern Link,52.1258094,-2.3195676,UK,malvern-link
Blakedown,52.4067914,-2.1763936,UK,blakedown
Hagley,52.4224267,-2.1465358,UK,hagley
Stourbridge Junction,52.4476157,-2.1340314,UK,stourbridge-junction
Stourbridge Town,52.4555918,-2.1418921,UK,stourbridge-town
Lye,52.4599417,-2.1160497,UK,lye
Cradley Heath,52.4694427,-2.0907047,UK,cradley-heath
Rowley Regis,52.4774198,-2.0308221,UK,rowley-regis
Langley Green,52.4934857,-2.0054314,UK,langley-green
Meldreth,52.0908316,0.0091415,UK,meldreth
Bewdley,52.3757574,-2.3066603,UK,bewdley
Northwood Halt,52.3947134,-2.3275672,UK,northwood-halt
Arley,52.4172341,-2.3489579,UK,arley
Hampton Loade,52.4738852,-2.3771557,UK,hampton-loade
Highley,52.444908,-2.3705819,UK,highley
Leagrave,51.9054737,-0.4585987,UK,leagrave
Inverness,57.4802331,-4.2227142,UK,inverness
Beauly,57.478302,-4.4699354,UK,beauly
Kemble,51.6767954,-2.0230749,UK,kemble
Sudbury Hill Harrow,51.558533,-0.3361942,UK,sudbury-hill-harrow
Stroud,51.7445273,-2.2192353,UK,stroud
Stonehouse,51.7459341,-2.2794209,UK,stonehouse
Church Fenton,53.8270101,-1.2272134,UK,church-fenton
Llandaf,51.5084984,-3.2292469,UK,llandaf
Burley Park,53.8120604,-1.577847,UK,burley-park
Marske,54.5873806,-1.0195165,UK,marske
Dyce,57.2057069,-2.1926918,UK,dyce
Leuchars,56.374796,-2.8938545,UK,leuchars
Cupar,56.3172023,-3.0089641,UK,cupar
Springfield,56.2949363,-3.0528873,UK,springfield
Ladybank,56.2742464,-3.1215949,UK,ladybank
Inverurie,57.2864073,-2.3734847,UK,inverurie
Insch,57.3373738,-2.6169182,UK,insch
Huntly,57.4445079,-2.7757306,UK,huntly
Keith,57.5513812,-2.9540057,UK,keith
East Didsbury,53.4093155,-2.2219984,UK,east-didsbury
Edinburgh Park,55.9275816,-3.3075679,UK,edinburgh-park
Newcraighall,55.9329747,-3.0906705,UK,newcraighall
Deganwy,53.2945847,-3.8331941,UK,deganwy
Llandudno,53.3202833,-3.8278226,UK,llandudno
Dalston Junction,51.5452841,-0.074968,UK,dalston-junction
Hinckley,52.5351729,-1.3711055,UK,hinckley
Radley,51.6856231,-1.2402569,UK,radley
Lockwood,53.6348046,-1.8007875,UK,lockwood
Berry Brow,53.6210566,-1.7935694,UK,berry-brow
Honley,53.6082408,-1.7808523,UK,honley
Brockholes,53.5970261,-1.7698266,UK,brockholes
Denby Dale,53.5728721,-1.663204,UK,denby-dale
Penistone,53.525632,-1.6226761,UK,penistone
Silkstone Common,53.5353509,-1.5630289,UK,silkstone-common
Crowle,53.5898215,-0.8173514,UK,crowle
Althorpe,53.5855457,-0.732955,UK,althorpe
Barnetby,53.5750127,-0.4097613,UK,barnetby
Brigg,53.5490517,-0.4857584,UK,brigg
Kirton Lindsey,53.4852618,-0.5935507,UK,kirton-lindsey
Haworth,53.8313183,-1.9488416,UK,haworth
Oakworth,53.8413266,-1.9419575,UK,oakworth
Damems,53.8459194,-1.9244358,UK,damems
Ingrow (West),53.8536646,-1.9151443,UK,ingrow-west
Baildon,53.8502025,-1.7537033,UK,baildon
Long Preston,54.0166575,-2.2551519,UK,long-preston
Langho,53.8048112,-2.4488239,UK,langho
Darwen,53.6979355,-2.4642693,UK,darwen
Entwistle,53.6559805,-2.414053,UK,entwistle
Kearsley,53.5445245,-2.3754896,UK,kearsley
Clifton,53.5223155,-2.3141164,UK,clifton
Port Glasgow,55.9335317,-4.6904781,UK,port-glasgow
Branchton,55.9405482,-4.8036446,UK,branchton
Paisley Gilmour Street,55.8473867,-4.4242818,UK,paisley-gilmour-street
Cardonald,55.8527558,-4.3403698,UK,cardonald
Bishopton,55.9023584,-4.5008001,UK,bishopton
Blackrod,53.5912146,-2.5698672,UK,blackrod
Wavertree Technology Park,53.4052171,-2.9228151,UK,wavertree-technology-park
Lea Green,53.4267142,-2.7251202,UK,lea-green
Thatto Heath,53.4366896,-2.7594696,UK,thatto-heath
Garswood,53.4880481,-2.6719929,UK,garswood
Wick,58.4417398,-3.098527,UK,wick
Georgemas Junction,58.5135504,-3.4513992,UK,georgemas-junction
Thurso,58.5897358,-3.5278692,UK,thurso
Gatley,53.3932392,-2.2306618,UK,gatley
Walthamstow Queen's Road,51.5815237,-0.0237594,UK,walthamstow-queen's-road
Warrington Bank Quay,53.3859367,-2.6031782,UK,warrington-bank-quay
Eccles,53.4855266,-2.3340515,UK,eccles
Criccieth,52.9183691,-4.2370677,UK,criccieth
Stechford,52.4851563,-1.8110345,UK,stechford
Lea Hall,52.4805217,-1.786031,UK,lea-hall
Hampton-in-Arden,52.4286358,-1.6997231,UK,hampton-in-arden
Iver,51.5086086,-0.5068108,UK,iver
Westminster,51.5013562,-0.1249302,UK,westminster
Derby Road,52.0505184,1.1826954,UK,derby-road
Felixstowe,51.9670171,1.3498136,UK,felixstowe
Westerfield,52.0810968,1.1662429,UK,westerfield
Brundall Gardens,52.6233987,1.4185238,UK,brundall-gardens
Bedford St Johns,52.1293364,-0.4676146,UK,bedford-st-johns
Dalgety Bay,56.0422731,-3.367249,UK,dalgety-bay
Aberdour,56.0547554,-3.3009757,UK,aberdour
Burntisland,56.0573493,-3.2338286,UK,burntisland
Kinghorn,56.069094,-3.1744897,UK,kinghorn
Glenrothes with Thornton,56.162291,-3.1429347,UK,glenrothes-with-thornton
Cardenden,56.141062,-3.2609812,UK,cardenden
Lochgelly,56.1348998,-3.3134751,UK,lochgelly
Cowdenbeath,56.1116531,-3.3432863,UK,cowdenbeath
Dunfermline Queen Margaret,56.0801657,-3.4217706,UK,dunfermline-queen-margaret
Dunfermline City,56.0681116,-3.4523618,UK,dunfermline-city
Rosyth,56.0453763,-3.4263289,UK,rosyth
Muir of Ord,57.5176683,-4.4602186,UK,muir-of-ord
Dingwall,57.5941965,-4.422199,UK,dingwall
Alness,57.6944251,-4.2499451,UK,alness
Invergordon,57.6890832,-4.1742602,UK,invergordon
Fearn,57.7780916,-3.9939337,UK,fearn
Tain,57.8144887,-4.0521292,UK,tain
Ardgay,57.8815701,-4.362216,UK,ardgay
Lairg,58.0018896,-4.3998683,UK,lairg
Golspie,57.9714657,-3.9870732,UK,golspie
Dunrobin Castle,57.9857817,-3.9473688,UK,dunrobin-castle
Brora,58.0131432,-3.8523419,UK,brora
Helmsdale,58.1177286,-3.6591456,UK,helmsdale
Garve,57.6131055,-4.6883753,UK,garve
Achnasheen,57.5793199,-5.0721994,UK,achnasheen
Stromeferry,57.3522003,-5.5507696,UK,stromeferry
Plockton,57.3335912,-5.6658916,UK,plockton
